,Synsets,Domain,nrhypos,nrdirhypers,nrpartrels,depthfromtopsynset,glosslength,minwordlength,nroflemmas,polyscore_max,ngrams_last_mean,nrpartrels_normalised,depthfromtopsynset_normalised,glosslength_normalised,vote
203,Synset('crab_apple.n.03'),fruit,0,1,1,8,41,9,2,3,-17.08894556,1.3401360544217686,1.0012706480304956,0.6502173563033328,nb
204,Synset('cranberry.n.02'),fruit,0,2,2,8,43,9,1,2,-14.41079517,2.6802721088435373,1.0012706480304956,0.6819352761230076,nb
205,Synset('currant.n.01'),fruit,3,1,0,8,76,7,1,3,-14.36654988,0.0,1.0012706480304956,1.2052809531476414,nb
206,Synset('currant.n.03'),fruit,0,1,0,9,93,7,1,3,-14.36654988,0.0,1.1264294790343077,1.474883271614877,nb
207,Synset('custard_apple.n.02'),fruit,6,1,1,7,95,13,1,2,-17.72726937,1.3401360544217686,0.8761118170266836,1.5066011914345516,b
208,Synset('damson.n.01'),fruit,0,1,1,8,35,6,2,3,-17.33981582,1.3401360544217686,1.0012706480304956,0.5550635968443085,nb
209,Synset('date.n.08'),fruit,0,1,1,7,65,4,1,13,-9.465043549,1.3401360544217686,0.8761118170266836,1.0308323941394302,b
210,Synset('delicious.n.01'),fruit,2,1,0,9,30,9,1,3,-14.59060663,0.0,1.1264294790343077,0.4757687972951215,nb
211,Synset('dewberry.n.02'),fruit,0,1,2,8,67,8,1,2,-17.24391547,2.6802721088435373,1.0012706480304956,1.0625503139591048,nb
212,Synset('dried_apricot.n.01'),fruit,0,1,0,8,28,13,1,1,-18.70403189,0.0,1.0012706480304956,0.4440508774754468,b
213,Synset('dried_fruit.n.01'),fruit,6,1,0,7,25,11,1,1,-15.21127001,0.0,0.8761118170266836,0.3964739977459346,nb
214,Synset('durian.n.02'),fruit,0,1,1,7,122,6,1,2,-16.17148683,1.3401360544217686,0.8761118170266836,1.934793109000161,b
215,Synset('eating_apple.n.01'),fruit,19,1,0,8,54,12,2,1,-18.59932099,0.0,1.0012706480304956,0.8563838351312189,nb
216,Synset('edible_fruit.n.01'),fruit,196,2,1,6,74,12,1,1,-17.08169057,1.3401360544217686,0.7509529860228716,1.1735630333279663,nb
217,Synset('elderberry.n.02'),fruit,0,2,1,7,59,10,1,2,-16.17746024,1.3401360544217686,0.8761118170266836,0.9356786346804058,b
218,Synset('emperor.n.02'),fruit,0,1,0,9,29,7,1,4,-11.19968283,0.0,1.1264294790343077,0.4599098373852842,nb
219,Synset('empire.n.05'),fruit,0,1,0,9,94,6,1,5,-10.56605705,0.0,1.1264294790343077,1.4907422315247143,nb
220,Synset('feijoa.n.02'),fruit,0,1,1,7,93,6,2,2,-19.50519771,1.3401360544217686,0.8761118170266836,1.474883271614877,b
221,Synset('fig.n.04'),fruit,0,1,1,7,93,3,1,4,-11.72639269,1.3401360544217686,0.8761118170266836,1.474883271614877,b
222,Synset('flame_tokay.n.01'),fruit,0,1,0,10,24,11,1,1,-23.02585093,0.0,1.2515883100381195,0.3806150378360972,nb
223,Synset('fox_grape.n.02'),fruit,2,1,1,9,133,9,1,2,-19.0965936,1.3401360544217686,1.1264294790343077,2.109241668008372,nb
224,Synset('freestone.n.01'),fruit,0,1,0,7,63,9,1,1,-15.39675721,0.0,0.8761118170266836,0.9991144743197552,nb
225,Synset('garambulla.n.02'),fruit,0,1,1,7,21,10,1,2,-23.02585093,1.3401360544217686,0.8761118170266836,0.3330381581065851,nb
226,Synset('genip.n.02'),fruit,0,1,1,7,107,5,2,2,-20.37242935,1.3401360544217686,0.8761118170266836,1.6969087103526004,b
227,Synset('genipap.n.01'),fruit,0,1,1,7,57,7,2,2,-21.25250498,1.3401360544217686,0.8761118170266836,0.903960714860731,b
228,Synset('golden_delicious.n.01'),fruit,0,1,0,10,37,16,2,1,-17.96333216,0.0,1.2515883100381195,0.5867815166639833,nb
229,Synset('gooseberry.n.02'),fruit,0,1,1,9,53,10,1,2,-14.813054,1.3401360544217686,1.1264294790343077,0.8405248752213814,nb
230,Synset('granadilla.n.04'),fruit,0,1,2,8,80,10,1,4,-18.14372875,2.6802721088435373,1.0012706480304956,1.268716792786991,nb
231,Synset('granny_smith.n.01'),fruit,0,1,0,9,43,12,1,1,-16.61650629,0.0,1.1264294790343077,0.6819352761230076,nb
232,Synset('grape.n.01'),fruit,14,1,2,7,90,5,1,3,-12.43200131,2.6802721088435373,0.8761118170266836,1.4273063918853648,b
233,Synset('grapefruit.n.02'),fruit,0,1,2,8,82,10,1,2,-14.29523827,2.6802721088435373,1.0012706480304956,1.3004347126066655,b
234,Synset('greengage.n.01'),fruit,0,1,0,8,46,9,2,1,-18.5541717,0.0,1.0012706480304956,0.7295121558525197,nb
235,Synset('grimes'_golden.n.01'),fruit,0,1,0,9,50,14,1,1,-23.02585093,0.0,1.1264294790343077,0.7929479954918693,nb
236,Synset('guava.n.03'),fruit,0,1,1,7,85,5,1,3,-15.27146196,1.3401360544217686,0.8761118170266836,1.3480115923361775,b
237,Synset('heart_cherry.n.02'),fruit,1,1,0,9,47,7,3,2,-20.21233271,0.0,1.1264294790343077,0.7453711157623572,nb
238,Synset('hog_plum.n.03'),fruit,0,1,1,7,48,8,2,4,-17.65648513,1.3401360544217686,0.8761118170266836,0.7612300756721945,nb
239,Synset('hog_plum.n.04'),fruit,0,1,1,7,26,8,2,4,-20.14367227,1.3401360544217686,0.8761118170266836,0.412332957655772,b
240,Synset('honeydew.n.01'),fruit,0,1,0,10,102,8,2,2,-16.46789904,0.0,1.2515883100381195,1.617613910803413,nb
241,Synset('huckleberry.n.03'),fruit,0,1,1,8,83,11,1,3,-15.80184815,1.3401360544217686,1.0012706480304956,1.316293672516503,nb
242,Synset('ilama.n.02'),fruit,0,1,1,8,106,5,1,2,-19.88614233,1.3401360544217686,1.0012706480304956,1.6810497504427628,nb
243,Synset('jaboticaba.n.02'),fruit,0,1,1,7,61,10,1,2,-19.80098456,1.3401360544217686,0.8761118170266836,0.9673965545000806,b
244,Synset('jackfruit.n.02'),fruit,0,1,1,7,122,3,3,14,-13.8871139,1.3401360544217686,0.8761118170266836,1.934793109000161,b
245,Synset('jaffa_orange.n.01'),fruit,0,1,0,10,38,12,1,1,-20.52210875,0.0,1.2515883100381195,0.6026404765738207,nb
246,Synset('jonathan.n.01'),fruit,0,1,0,9,44,8,1,1,-11.37546812,0.0,1.1264294790343077,0.697794236032845,nb
247,Synset('jujube.n.02'),fruit,0,2,1,7,52,6,3,3,-17.7899017,1.3401360544217686,0.8761118170266836,0.8246659153115441,b
248,Synset('kai_apple.n.01'),fruit,0,1,1,7,86,9,1,1,-23.02585093,1.3401360544217686,0.8761118170266836,1.3638705522460153,b
249,Synset('ketembilla.n.02'),fruit,0,1,1,7,104,10,3,2,-23.02585093,1.3401360544217686,0.8761118170266836,1.6493318306230882,b
250,Synset('key_lime.n.01'),fruit,0,1,0,9,44,8,1,1,-17.57556668,0.0,1.1264294790343077,0.697794236032845,nb
251,Synset('kiwi.n.03'),fruit,0,1,1,7,59,4,3,4,-16.62445269,1.3401360544217686,0.8761118170266836,0.9356786346804058,b
252,Synset('kumquat.n.02'),fruit,0,1,1,8,63,7,1,2,-17.67664764,1.3401360544217686,1.0012706480304956,0.9991144743197552,b
253,Synset('lane's_prince_albert.n.01'),fruit,0,1,0,9,31,20,1,1,-19.79203828,0.0,1.1264294790343077,0.4916277572049589,nb
254,Synset('lanseh.n.01'),fruit,0,1,1,7,39,5,4,1,-21.46818127,1.3401360544217686,0.8761118170266836,0.618499436483658,b
255,Synset('lemon.n.01'),fruit,0,1,2,8,41,5,1,5,-12.14423231,2.6802721088435373,1.0012706480304956,0.6502173563033328,b
256,Synset('lime.n.06'),fruit,1,1,1,8,51,4,1,8,-11.51544551,1.3401360544217686,1.0012706480304956,0.8088069554017067,b
257,Synset('lingonberry.n.02'),fruit,0,1,1,8,60,8,4,2,-19.16444779,1.3401360544217686,1.0012706480304956,0.9515375945902432,nb
258,Synset('litchi.n.02'),fruit,0,1,1,7,105,5,7,2,-18.18404947,1.3401360544217686,0.8761118170266836,1.6651907905329255,b
259,Synset('loganberry.n.02'),fruit,0,1,1,8,33,10,1,2,-18.27226984,1.3401360544217686,1.0012706480304956,0.5233456770246337,nb
260,Synset('longanberry.n.02'),fruit,0,1,1,7,29,11,2,2,-20.08188692,1.3401360544217686,0.8761118170266836,0.4599098373852842,b
261,Synset('loquat.n.02'),fruit,0,1,1,7,107,6,2,3,-17.76247435,1.3401360544217686,0.8761118170266836,1.6969087103526004,b
262,Synset('macoun.n.01'),fruit,0,1,0,10,44,6,1,1,-18.0687873,0.0,1.2515883100381195,0.697794236032845,nb
263,Synset('mamey.n.02'),fruit,0,1,1,7,98,5,3,4,-18.83527283,1.3401360544217686,0.8761118170266836,1.5541780711640638,b
264,Synset('mandarin.n.05'),fruit,3,1,1,8,60,8,2,6,-15.0028745,1.3401360544217686,1.0012706480304956,0.9515375945902432,b
265,Synset('mango.n.02'),fruit,0,1,1,7,89,5,1,2,-13.74798341,1.3401360544217686,0.8761118170266836,1.4114474319755272,b
266,Synset('mangosteen.n.02'),fruit,0,1,1,7,92,10,1,2,-17.53794673,1.3401360544217686,0.8761118170266836,1.4590243117050394,b
267,Synset('marang.n.02'),fruit,0,1,1,7,96,6,1,2,-19.88614233,1.3401360544217686,0.8761118170266836,1.522460151344389,b
268,Synset('mcintosh.n.01'),fruit,1,1,0,9,111,8,1,1,-14.43978821,0.0,1.1264294790343077,1.76034454999195,nb
269,Synset('medlar.n.03'),fruit,0,1,1,7,97,6,1,4,-16.91629786,1.3401360544217686,0.8761118170266836,1.5383191112542265,b
270,Synset('medlar.n.04'),fruit,0,1,1,7,39,6,1,4,-16.91629786,1.3401360544217686,0.8761118170266836,0.618499436483658,b
271,Synset('melon_ball.n.01'),fruit,0,1,0,8,31,10,1,1,-19.97978438,0.0,1.0012706480304956,0.4916277572049589,nb
272,Synset('melon.n.01'),fruit,9,1,1,7,83,5,1,2,-13.81238123,1.3401360544217686,0.8761118170266836,1.316293672516503,b
273,Synset('mombin.n.02'),fruit,0,1,1,7,23,6,1,2,-18.50541901,1.3401360544217686,0.8761118170266836,0.3647560779262598,b
274,Synset('morello.n.02'),fruit,0,1,2,9,55,7,1,2,-18.97430597,2.6802721088435373,1.1264294790343077,0.8722427950410562,nb
275,Synset('mulberry.n.02'),fruit,0,1,1,8,99,8,1,2,-13.82847403,1.3401360544217686,1.0012706480304956,1.5700370310739011,nb
276,Synset('muscadine.n.02'),fruit,1,1,1,8,43,9,2,2,-17.83773293,1.3401360544217686,1.0012706480304956,0.6819352761230076,nb
277,Synset('muscat.n.04'),fruit,0,1,1,9,46,6,3,4,-17.99547362,1.3401360544217686,1.1264294790343077,0.7295121558525197,nb
278,Synset('muskmelon.n.02'),fruit,6,1,1,8,79,9,2,2,-18.00447202,1.3401360544217686,1.0012706480304956,1.2528578328771536,nb
279,Synset('navel_orange.n.01'),fruit,0,1,0,10,61,12,1,1,-17.99159155,0.0,1.2515883100381195,0.9673965545000806,nb
280,Synset('nectarine.n.02'),fruit,0,1,1,7,57,9,1,2,-15.91921041,1.3401360544217686,0.8761118170266836,0.903960714860731,b
281,Synset('net_melon.n.02'),fruit,0,1,1,9,92,9,3,2,-23.04783737,1.3401360544217686,1.1264294790343077,1.4590243117050394,nb
282,Synset('newtown_wonder.n.01'),fruit,0,1,0,9,31,14,1,1,-23.02585093,0.0,1.1264294790343077,0.4916277572049589,nb
283,Synset('northern_spy.n.01'),fruit,0,1,0,9,63,12,1,1,-17.6075865,0.0,1.1264294790343077,0.9991144743197552,nb
284,Synset('orange.n.01'),fruit,6,1,2,8,59,6,1,6,-11.17204191,2.6802721088435373,1.0012706480304956,0.9356786346804058,b
285,Synset('papaw.n.02'),fruit,0,1,1,7,50,5,2,3,-16.8326654,1.3401360544217686,0.8761118170266836,0.7929479954918693,b
286,Synset('papaya.n.02'),fruit,0,1,1,7,57,6,1,2,-14.72466341,1.3401360544217686,0.8761118170266836,0.903960714860731,b
287,Synset('passion_fruit.n.01'),fruit,3,1,1,7,104,13,1,1,-16.67111037,1.3401360544217686,0.8761118170266836,1.6493318306230882,b
288,Synset('peach.n.03'),fruit,0,2,1,7,55,5,1,5,-12.82199124,1.3401360544217686,0.8761118170266836,0.8722427950410562,b
289,Synset('pear.n.01'),fruit,4,2,1,7,61,4,1,2,-12.93271289,1.3401360544217686,0.8761118170266836,0.9673965545000806,b
290,Synset('pearmain.n.01'),fruit,0,1,0,9,49,8,1,1,-17.2614738,0.0,1.1264294790343077,0.7770890355820319,nb
291,Synset('persian_melon.n.02'),fruit,0,1,0,10,82,13,1,2,-20.96839581,0.0,1.2515883100381195,1.3004347126066655,nb
292,Synset('persimmon.n.02'),fruit,0,1,2,8,54,9,1,2,-15.72102867,2.6802721088435373,1.0012706480304956,0.8563838351312189,nb
293,Synset('pineapple.n.02'),fruit,0,1,1,7,89,6,2,2,-14.51359397,1.3401360544217686,0.8761118170266836,1.4114474319755272,b
294,Synset('pippin.n.01'),fruit,1,1,0,9,91,6,1,1,-14.49625916,0.0,1.1264294790343077,1.443165351795202,nb
295,Synset('pitahaya.n.02'),fruit,0,1,1,7,97,8,1,2,-19.01997598,1.3401360544217686,0.8761118170266836,1.5383191112542265,b
296,Synset('plum.n.02'),fruit,5,2,1,7,108,4,1,5,-13.02129455,1.3401360544217686,0.8761118170266836,1.7127676702624377,b
297,Synset('plumcot.n.02'),fruit,0,1,1,7,31,7,1,2,-19.76097916,1.3401360544217686,0.8761118170266836,0.4916277572049589,nb
298,Synset('pomegranate.n.02'),fruit,0,1,1,7,87,11,1,2,-14.17578889,1.3401360544217686,0.8761118170266836,1.3797295121558526,b
299,Synset('pomelo.n.02'),fruit,0,1,1,8,70,6,2,2,-17.62669673,1.3401360544217686,1.0012706480304956,1.110127193688617,b
300,Synset('pond_apple.n.02'),fruit,0,1,1,8,84,10,1,2,-19.93432203,1.3401360544217686,1.0012706480304956,1.3321526324263404,nb
301,Synset('prickly_pear.n.02'),fruit,0,1,1,7,69,12,1,2,-15.50748141,1.3401360544217686,0.8761118170266836,1.0942682337787797,b
302,Synset('prima.n.01'),fruit,0,1,0,9,31,5,1,2,-14.36681699,0.0,1.1264294790343077,0.4916277572049589,nb
303,Synset('prune.n.01'),fruit,0,1,0,8,10,5,1,3,-14.15014372,0.0,1.0012706480304956,0.1585895990983738,b
304,Synset('pulasan.n.02'),fruit,0,1,1,7,64,7,2,2,-21.74689469,1.3401360544217686,0.8761118170266836,1.0149734342295926,b
305,Synset('quandong.n.04'),fruit,0,1,1,7,48,8,4,4,-19.80748529,1.3401360544217686,0.8761118170266836,0.7612300756721945,b
306,Synset('quince.n.02'),fruit,0,2,1,7,57,6,1,2,-14.89510526,1.3401360544217686,0.8761118170266836,0.903960714860731,b
307,Synset('raisin.n.01'),fruit,3,1,0,8,11,6,1,1,-14.71881987,0.0,1.0012706480304956,0.1744485590082112,b
308,Synset('rambutan.n.02'),fruit,0,1,1,7,70,8,2,2,-18.63655906,1.3401360544217686,0.8761118170266836,1.110127193688617,b
309,Synset('raspberry.n.02'),fruit,0,2,2,8,83,9,1,3,-14.03604937,2.6802721088435373,1.0012706480304956,1.316293672516503,b
310,Synset('red_currant.n.02'),fruit,0,1,1,9,52,11,1,2,-17.30163412,1.3401360544217686,1.1264294790343077,0.8246659153115441,nb
311,Synset('red_delicious.n.01'),fruit,0,1,0,10,76,13,1,1,-17.72971732,0.0,1.2515883100381195,1.2052809531476414,nb
312,Synset('ribier.n.01'),fruit,0,1,0,9,45,6,1,1,-23.02585093,0.0,1.1264294790343077,0.7136531959426824,nb
313,Synset('rome_beauty.n.01'),fruit,0,1,0,9,41,11,1,1,-18.52604878,0.0,1.1264294790343077,0.6502173563033328,nb
314,Synset('rose_apple.n.02'),fruit,0,1,1,7,70,10,1,2,-19.2636477,1.3401360544217686,0.8761118170266836,1.110127193688617,b
315,Synset('sapodilla.n.02'),fruit,0,1,1,7,70,6,3,2,-18.53118295,1.3401360544217686,0.8761118170266836,1.110127193688617,b
316,Synset('sapote.n.02'),fruit,0,1,1,7,46,6,3,4,-18.69827216,1.3401360544217686,0.8761118170266836,0.7295121558525197,nb
317,Synset('saskatoon.n.02'),fruit,0,1,1,8,28,9,4,2,-18.60984888,1.3401360544217686,1.0012706480304956,0.4440508774754468,nb
318,Synset('satsuma.n.02'),fruit,0,1,1,9,67,7,1,2,-17.88466235,1.3401360544217686,1.1264294790343077,1.0625503139591048,nb
319,Synset('scuppernong.n.01'),fruit,0,1,0,9,57,11,1,1,-18.33151265,0.0,1.1264294790343077,0.903960714860731,nb
320,Synset('seckel.n.01'),fruit,0,1,0,8,38,6,2,1,-20.66181278,0.0,1.0012706480304956,0.6026404765738207,nb
321,Synset('seeded_raisin.n.01'),fruit,0,1,0,9,32,13,1,1,-21.79507439,0.0,1.1264294790343077,0.5074867171147963,nb
322,Synset('seedless_raisin.n.01'),fruit,0,1,0,9,20,7,2,2,-16.83751992,0.0,1.1264294790343077,0.3171791981967477,nb
323,Synset('slipskin_grape.n.01'),fruit,3,1,0,8,46,14,1,1,-23.02585093,0.0,1.0012706480304956,0.7295121558525197,nb
324,Synset('sloe.n.03'),fruit,0,1,2,8,66,4,1,3,-16.01262916,2.6802721088435373,1.0012706480304956,1.0466913540492675,nb
325,Synset('sorb.n.01'),fruit,0,1,1,7,26,4,2,2,-17.91367841,1.3401360544217686,0.8761118170266836,0.412332957655772,b
326,Synset('sour_cherry.n.03'),fruit,2,1,0,8,41,11,1,3,-17.61849174,0.0,1.0012706480304956,0.6502173563033328,nb
327,Synset('sour_gourd.n.02'),fruit,0,1,1,7,41,10,2,3,-20.09032626,1.3401360544217686,0.8761118170266836,0.6502173563033328,b
328,Synset('sour_gourd.n.03'),fruit,0,1,1,7,74,10,1,3,-21.66154299,1.3401360544217686,0.8761118170266836,1.1735630333279663,b
329,Synset('soursop.n.02'),fruit,0,1,1,8,67,7,2,2,-18.53088007,1.3401360544217686,1.0012706480304956,1.0625503139591048,nb
330,Synset('stayman_winesap.n.01'),fruit,0,1,0,9,62,15,1,1,-19.27507644,0.0,1.1264294790343077,0.983255514409918,nb
331,Synset('stayman.n.01'),fruit,0,1,0,9,44,7,1,1,-17.5637546,0.0,1.1264294790343077,0.697794236032845,nb
332,Synset('strawberry.n.01'),fruit,0,1,1,8,22,10,1,3,-13.31719092,1.3401360544217686,1.0012706480304956,0.3488971180164225,b
333,Synset('sugarberry.n.02'),fruit,0,1,0,8,79,9,2,2,-17.52424064,0.0,1.0012706480304956,1.2528578328771536,nb
334,Synset('sultana.n.01'),fruit,0,1,0,9,52,7,1,2,-16.14688665,0.0,1.1264294790343077,0.8246659153115441,nb
335,Synset('sweet_calabash.n.02'),fruit,0,1,1,8,44,14,1,2,-21.94922508,1.3401360544217686,1.0012706480304956,0.697794236032845,nb
336,Synset('sweet_cherry.n.02'),fruit,3,1,1,8,70,12,2,2,-17.02863603,1.3401360544217686,1.0012706480304956,1.110127193688617,nb
337,Synset('sweet_orange.n.01'),fruit,3,1,1,9,51,12,1,2,-16.76650564,1.3401360544217686,1.1264294790343077,0.8088069554017067,nb
338,Synset('sweetsop.n.02'),fruit,0,1,1,8,70,5,3,2,-19.21190406,1.3401360544217686,1.0012706480304956,1.110127193688617,nb
339,Synset('tamarind.n.02'),fruit,0,1,1,7,131,8,2,2,-15.71982173,1.3401360544217686,0.8761118170266836,2.077523748188697,b
340,Synset('tangelo.n.02'),fruit,0,1,1,7,86,4,3,2,-19.16510655,1.3401360544217686,0.8761118170266836,1.3638705522460153,nb
341,Synset('tangerine.n.02'),fruit,0,1,1,9,83,9,1,4,-15.8127566,1.3401360544217686,1.1264294790343077,1.316293672516503,nb
342,Synset('temple_orange.n.02'),fruit,0,1,1,9,61,13,1,2,-21.79507439,1.3401360544217686,1.1264294790343077,0.9673965545000806,nb
343,Synset('thompson_seedless.n.01'),fruit,0,1,0,9,40,17,1,1,-19.04050417,0.0,1.1264294790343077,0.6343583963934954,nb
344,Synset('tokay.n.02'),fruit,1,1,1,9,83,5,1,2,-16.02517871,1.3401360544217686,1.1264294790343077,1.316293672516503,nb
345,Synset('valencia_orange.n.01'),fruit,0,1,0,10,72,15,1,1,-18.50454258,0.0,1.2515883100381195,1.141845113508292,nb
346,Synset('victoria_plum.n.01'),fruit,0,1,0,8,34,13,1,1,-20.85061276,0.0,1.0012706480304956,0.5392046369344711,nb
347,Synset('vinifera_grape.n.02'),fruit,7,1,1,8,66,14,1,2,-20.30699731,1.3401360544217686,1.0012706480304956,1.0466913540492675,nb
348,Synset('watermelon.n.02'),fruit,0,1,1,8,105,10,1,2,-14.26735308,1.3401360544217686,1.0012706480304956,1.6651907905329255,nb
349,Synset('windfall.n.01'),fruit,0,1,0,7,35,8,1,2,-14.1072524,0.0,0.8761118170266836,0.5550635968443085,nb
350,Synset('winesap.n.01'),fruit,0,1,0,9,30,7,1,1,-17.64543267,0.0,1.1264294790343077,0.4757687972951215,nb
351,Synset('winter_melon.n.02'),fruit,3,1,1,9,97,12,1,2,-18.8065106,1.3401360544217686,1.1264294790343077,1.5383191112542265,nb
352,Synset('wintergreen.n.03'),fruit,0,1,1,8,52,8,5,3,-17.58801161,1.3401360544217686,1.0012706480304956,0.8246659153115441,nb
353,Synset('accordion.n.01'),music,0,2,1,9,122,9,3,1,-15.38117787,3.9047619047619047,0.8929219600725952,1.54406544219787,b
354,Synset('acoustic_guitar.n.01'),music,0,1,0,10,42,15,1,1,-15.77648118,0.0,0.9921355111917723,0.5315635128877914,nb
355,Synset('aeolian_harp.n.01'),music,0,1,0,11,76,9,3,1,-19.20124217,0.0,1.0913490623109496,0.9618768328445748,nb
356,Synset('amati.n.02'),music,0,1,0,11,55,5,1,2,-16.14635857,0.0,1.0913490623109496,0.6960950764006791,nb
357,Synset('american_organ.n.01'),music,0,1,0,10,80,14,1,1,-18.53697789,0.0,0.9921355111917723,1.0125019293100788,b
358,Synset('b-flat_clarinet.n.01'),music,0,1,0,13,41,14,2,1,-19.34743888,0.0,1.2897761645493042,0.5189072387714153,nb
359,Synset('baby_grand.n.01'),music,0,1,0,11,19,10,6,1,-18.13021811,0.0,1.0913490623109496,0.2404692082111436,nb
360,Synset('bagpipe.n.01'),music,1,1,2,10,96,7,1,1,-15.28119441,7.809523809523809,0.9921355111917723,1.2150023151720943,b
361,Synset('balalaika.n.01'),music,0,1,0,10,66,9,1,1,-17.5024894,0.0,0.9921355111917723,0.8353140916808149,b
362,Synset('bandoneon.n.01'),music,0,1,0,11,45,9,1,1,-18.36008601,0.0,1.0913490623109496,0.5695323352369193,nb
363,Synset('banjo.n.01'),music,0,1,1,9,79,5,1,1,-14.11782136,3.9047619047619047,0.8929219600725952,0.9998456551937028,b
364,Synset('baritone.n.03'),music,0,1,0,10,39,8,2,4,-14.89071921,0.0,0.9921355111917723,0.4935946905386633,b
365,Synset('barrel_organ.n.01'),music,0,1,0,8,81,10,6,1,-17.68375513,0.0,0.793708408953418,1.0251582034264546,b
366,Synset('bass_clarinet.n.01'),music,0,1,0,13,67,13,1,1,-17.00639286,0.0,1.2897761645493042,0.8479703657971909,nb
367,Synset('bass_drum.n.01'),music,0,1,0,10,75,9,2,1,-16.40828838,0.0,0.9921355111917723,0.9492205587281988,nb
368,Synset('bass_fiddle.n.01'),music,0,2,0,9,46,9,6,2,-17.14306399,0.0,0.8929219600725952,0.5821886093532952,b
369,Synset('bass_guitar.n.01'),music,0,2,0,9,53,11,1,1,-16.06265816,0.0,0.8929219600725952,0.6707825281679272,nb
370,Synset('bass_guitar.n.01'),music,0,2,0,9,53,11,1,1,-16.06265816,0.0,0.8929219600725952,0.6707825281679272,nb
371,Synset('bass_horn.n.01'),music,2,2,0,9,32,4,3,1,-16.4423387,0.0,0.8929219600725952,0.4050007717240315,b
372,Synset('bass.n.07'),music,6,1,0,8,67,4,1,9,-11.95208266,0.0,0.793708408953418,0.8479703657971909,nb
373,Synset('basset_horn.n.01'),music,0,1,0,13,67,11,1,1,-18.00441229,0.0,1.2897761645493042,0.8479703657971909,nb
374,Synset('bassoon.n.01'),music,2,1,0,12,54,7,1,1,-15.24068361,0.0,1.190562613430127,0.6834388022843031,b
375,Synset('beating-reed_instrument.n.01'),music,21,1,0,10,61,4,3,5,-13.96592817,0.0,0.9921355111917723,0.772032721098935,nb
376,Synset('bombardon.n.02'),music,0,2,0,9,50,7,2,5,-15.44939083,0.0,0.8929219600725952,0.6328137058187991,nb
377,Synset('bones.n.01'),music,0,1,0,9,203,5,4,6,-12.05775903,0.0,0.8929219600725952,2.5692236456243247,b
378,Synset('bongo.n.01'),music,0,1,0,10,35,5,2,2,-16.86627749,0.0,0.9921355111917723,0.4429695940731594,nb
379,Synset('bowed_stringed_instrument.n.01'),music,11,1,1,9,47,6,2,17,-11.30728351,3.9047619047619047,0.8929219600725952,0.5948448834696712,nb
380,Synset('brass.n.02'),music,13,1,1,9,143,5,2,7,-12.17014688,3.9047619047619047,0.8929219600725952,1.8098471986417657,nb
381,Synset('bugle.n.01'),music,0,1,0,10,71,5,1,4,-13.68288737,0.0,0.9921355111917723,0.8985954622626948,b
382,Synset('calliope.n.02'),music,0,1,1,8,84,8,2,2,-17.57456371,3.9047619047619047,0.793708408953418,1.0631270257755827,nb
383,Synset('carillon.n.01'),music,0,1,0,10,33,8,1,2,-16.306334,0.0,0.9921355111917723,0.4176570458404074,b
384,Synset('celesta.n.01'),music,0,1,0,9,108,7,1,1,-17.5902462,0.0,0.8929219600725952,1.3668776045686062,b
385,Synset('cello.n.01'),music,0,1,0,10,73,5,2,1,-14.43586715,0.0,0.9921355111917723,0.9239080104954468,b
386,Synset('chanter.n.01'),music,0,1,1,10,57,7,2,1,-16.40075592,3.9047619047619047,0.9921355111917723,0.7214076246334311,nb
387,Synset('chime.n.01'),music,2,1,0,9,122,4,3,11,-11.90758503,0.0,0.8929219600725952,1.54406544219787,nb
388,Synset('chordophone.n.01'),music,8,1,0,9,77,11,1,1,-18.19563658,0.0,0.8929219600725952,0.9745331069609507,nb
389,Synset('cittern.n.01'),music,0,1,0,10,98,6,5,2,-15.31133971,0.0,0.9921355111917723,1.2403148634048464,nb
390,Synset('clarinet.n.01'),music,3,1,0,12,45,8,1,1,-14.06837004,0.0,1.190562613430127,0.5695323352369193,b
391,Synset('clarion.n.01'),music,0,1,0,10,52,7,1,4,-14.71439654,0.0,0.9921355111917723,0.6581262540515511,b
392,Synset('clavichord.n.01'),music,0,2,0,9,70,10,1,1,-16.53584849,0.0,0.8929219600725952,0.8859391881463189,b
393,Synset('clavier.n.02'),music,3,2,0,9,41,7,2,2,-16.78155566,0.0,0.8929219600725952,0.5189072387714153,nb
